iter,objective,gap,alpha
2133,4.231559e+06,1.143975e-05,0.000411
2134,4.231558e+06,7.966250e-06,0.000250
2135,4.231558e+06,1.175038e-05,0.000603
2136,4.231558e+06,1.124835e-05,0.000401
2137,4.231558e+06,9.754567e-06,0.000413
2138,4.231558e+06,9.105144e-06,0.000345
2139,4.231558e+06,1.125952e-05,0.000542
2140,4.231558e+06,9.819528e-06,0.000297
2141,4.231558e+06,1.453404e-05,0.000911
2142,4.231558e+06,1.192277e-05,0.000298
2143,4.231557e+06,1.250196e-05,0.000667
2144,4.231557e+06,1.064637e-05,0.000301
2145,4.231557e+06,1.276687e-05,0.000548
2146,4.231557e+06,1.081374e-05,0.000350
2147,4.231557e+06,1.310244e-05,0.000572
2148,4.231557e+06,1.020157e-05,0.000385
2149,4.231557e+06,1.109219e-05,0.000506
2150,4.231557e+06,9.943699e-06,0.000462
2151,4.231557e+06,1.129072e-05,0.000380
2152,4.231557e+06,1.172047e-05,0.000606
2153,4.231556e+06,1.130728e-05,0.000343
2154,4.231556e+06,1.469090e-05,0.000862
2155,4.231556e+06,1.245223e-05,0.000333
2156,4.231556e+06,1.080356e-05,0.000597
2157,4.231556e+06,9.539451e-06,0.000262
2158,4.231556e+06,1.198412e-05,0.000672
2159,4.231556e+06,1.094191e-05,0.000367
2160,4.231556e+06,1.539435e-05,0.000724
2161,4.231556e+06,8.849861e-06,0.000250
2162,4.231555e+06,9.641505e-06,0.000459
2163,4.231555e+06,1.039382e-05,0.000359
2164,4.231555e+06,1.373874e-05,0.000787
2165,4.231555e+06,1.025819e-05,0.000254
2166,4.231555e+06,1.111299e-05,0.000611
2167,4.231555e+06,1.013716e-05,0.000322
2168,4.231555e+06,1.223339e-05,0.000695
2169,4.231555e+06,1.083564e-05,0.000337
2170,4.231555e+06,1.397559e-05,0.000879
2171,4.231554e+06,1.222029e-05,0.000334
2172,4.231554e+06,1.080804e-05,0.000410
2173,4.231554e+06,1.268017e-05,0.000527
2174,4.231554e+06,1.025365e-05,0.000430
2175,4.231554e+06,1.084497e-05,0.000370
2176,4.231554e+06,9.106850e-06,0.000382
2177,4.231554e+06,1.123409e-05,0.000574
2178,4.231554e+06,9.156614e-06,0.000235
2179,4.231554e+06,1.112526e-05,0.000630
2180,4.231554e+06,1.029812e-05,0.000334
2181,4.231554e+06,1.221199e-05,0.000531
2182,4.231553e+06,1.154188e-05,0.000359
2183,4.231553e+06,1.083441e-05,0.000551
2184,4.231553e+06,1.086617e-05,0.000420
2185,4.231553e+06,9.567747e-06,0.000336
2186,4.231553e+06,1.014132e-05,0.000532
2187,4.231553e+06,1.181612e-05,0.000386
2188,4.231553e+06,1.027822e-05,0.000346
2189,4.231553e+06,1.252559e-05,0.000597
2190,4.231553e+06,1.100750e-05,0.000383
2191,4.231553e+06,7.831988e-06,0.000319
2192,4.231552e+06,1.179538e-05,0.000693
2193,4.231552e+06,1.210312e-05,0.000378
2194,4.231552e+06,1.275937e-05,0.000629
2195,4.231552e+06,9.126543e-06,0.000336
2196,4.231552e+06,1.209095e-05,0.000393
2197,4.231552e+06,1.010286e-05,0.000408
2198,4.231552e+06,1.179506e-05,0.000466
2199,4.231552e+06,8.174388e-06,0.000310
2200,4.231552e+06,1.285659e-05,0.000653
2201,4.231552e+06,9.698220e-06,0.000364
2202,4.231551e+06,1.265173e-05,0.000556
2203,4.231551e+06,1.141757e-05,0.000422
2204,4.231551e+06,1.224892e-05,0.000431
2205,4.231551e+06,1.176779e-05,0.000569
2206,4.231551e+06,1.016051e-05,0.000357
2207,4.231551e+06,9.122280e-06,0.000312
2208,4.231551e+06,1.227289e-05,0.000662
2209,4.231551e+06,1.148292e-05,0.000368
2210,4.231551e+06,9.884643e-06,0.000474
2211,4.231551e+06,1.088419e-05,0.000384
2212,4.231551e+06,1.084612e-05,0.000532
2213,4.231550e+06,9.905728e-06,0.000303
2214,4.231550e+06,1.072876e-05,0.000423
2215,4.231550e+06,1.314859e-05,0.000677
2216,4.231550e+06,9.694352e-06,0.000276
2217,4.231550e+06,1.200213e-05,0.000663
2218,4.231550e+06,1.177634e-05,0.000445
2219,4.231550e+06,8.386816e-06,0.000241
2220,4.231550e+06,1.234088e-05,0.000681
2221,4.231550e+06,8.651604e-06,0.000281
2222,4.231550e+06,1.069216e-05,0.000492
2223,4.231549e+06,1.311505e-05,0.000507
2224,4.231549e+06,9.782433e-06,0.000358
2225,4.231549e+06,7.973135e-06,0.000324
2226,4.231549e+06,9.719487e-06,0.000394
2227,4.231549e+06,1.107451e-05,0.000542
2228,4.231549e+06,8.166489e-06,0.000307
2229,4.231549e+06,1.287072e-05,0.000522
2230,4.231549e+06,9.865568e-06,0.000369
2231,4.231549e+06,8.630909e-06,0.000301
2232,4.231549e+06,1.138799e-05,0.000420
2233,4.231549e+06,1.019589e-05,0.000390
2234,4.231548e+06,1.276854e-05,0.000547
2235,4.231548e+06,9.914945e-06,0.000372
2236,4.231548e+06,1.326208e-05,0.000715
2237,4.231548e+06,1.148579e-05,0.000314
2238,4.231548e+06,1.216731e-05,0.000627
2239,4.231548e+06,9.130192e-06,0.000329
2240,4.231548e+06,1.191413e-05,0.000662
2241,4.231548e+06,1.114037e-05,0.000412
2242,4.231548e+06,1.324019e-05,0.000597
2243,4.231548e+06,9.002331e-06,0.000326
2244,4.231547e+06,9.987602e-06,0.000499
2245,4.231547e+06,1.107651e-05,0.000345
2246,4.231547e+06,1.276856e-05,0.000683
2247,4.231547e+06,1.086673e-05,0.000327
2248,4.231547e+06,1.388213e-05,0.000600
2249,4.231547e+06,7.413696e-06,0.000246
2250,4.231547e+06,9.470057e-06,0.000445
2251,4.231547e+06,1.051430e-05,0.000340
2252,4.231547e+06,1.338651e-05,0.000784
2253,4.231547e+06,1.027401e-05,0.000287
2254,4.231546e+06,1.090657e-05,0.000530
2255,4.231546e+06,9.463831e-06,0.000297
2256,4.231546e+06,1.454230e-05,0.000921
2257,4.231546e+06,1.095901e-05,0.000256
2258,4.231546e+06,8.154693e-06,0.000310
2259,4.231546e+06,1.633520e-05,0.000845
2260,4.231546e+06,9.534679e-06,0.000272
2261,4.231546e+06,9.786590e-06,0.000386
2262,4.231546e+06,1.039892e-05,0.000432
2263,4.231546e+06,1.115700e-05,0.000541
2264,4.231545e+06,1.072707e-05,0.000351
2265,4.231545e+06,1.093397e-05,0.000548
2266,4.231545e+06,1.018704e-05,0.000376
2267,4.231545e+06,1.005519e-05,0.000342
2268,4.231545e+06,8.706338e-06,0.000296
2269,4.231545e+06,1.210686e-05,0.000654
2270,4.231545e+06,9.744260e-06,0.000283
2271,4.231545e+06,9.355991e-06,0.000346
2272,4.231545e+06,9.865464e-06,0.000391
2273,4.231545e+06,1.118859e-05,0.000613
2274,4.231545e+06,9.740789e-06,0.000391
2275,4.231544e+06,1.186059e-05,0.000592
2276,4.231544e+06,1.151863e-05,0.000462
2277,4.231544e+06,1.505381e-05,0.000741
2278,4.231544e+06,1.109616e-05,0.000330
2279,4.231544e+06,1.156277e-05,0.000660
2280,4.231544e+06,1.070057e-05,0.000248
2281,4.231544e+06,9.923531e-06,0.000499
2282,4.231544e+06,1.036451e-05,0.000390
2283,4.231544e+06,1.084036e-05,0.000553
2284,4.231544e+06,1.213939e-05,0.000457
2285,4.231543e+06,1.286224e-05,0.000712
2286,4.231543e+06,1.176146e-05,0.000330
2287,4.231543e+06,1.223736e-05,0.000736
2288,4.231543e+06,9.857239e-06,0.000251
2289,4.231543e+06,1.257277e-05,0.000543
2290,4.231543e+06,9.634679e-06,0.000289
2291,4.231543e+06,1.707726e-05,0.000971
2292,4.231543e+06,1.057340e-05,0.000318
2293,4.231543e+06,1.075636e-05,0.000391
2294,4.231543e+06,8.688381e-06,0.000284
2295,4.231542e+06,1.007194e-05,0.000387
2296,4.231542e+06,7.618165e-06,0.000298
2297,4.231542e+06,1.143120e-05,0.000539
2298,4.231542e+06,1.068799e-05,0.000357
2299,4.231542e+06,8.640570e-06,0.000369
2300,4.231542e+06,9.983393e-06,0.000504
2301,4.231542e+06,1.141298e-05,0.000431
2302,4.231542e+06,1.141681e-05,0.000457
2303,4.231542e+06,1.004619e-05,0.000319
2304,4.231542e+06,1.125185e-05,0.000586
2305,4.231542e+06,9.723394e-06,0.000371
2306,4.231542e+06,1.089900e-05,0.000377
2307,4.231541e+06,1.332880e-05,0.000832
2308,4.231541e+06,1.271766e-05,0.000349
2309,4.231541e+06,1.045537e-05,0.000525
2310,4.231541e+06,9.432912e-06,0.000340
2311,4.231541e+06,8.390651e-06,0.000341
2312,4.231541e+06,1.039668e-05,0.000334
2313,4.231541e+06,9.505281e-06,0.000331
2314,4.231541e+06,1.159750e-05,0.000493
2315,4.231541e+06,8.696362e-06,0.000325
2316,4.231541e+06,9.883321e-06,0.000359
2317,4.231541e+06,1.052322e-05,0.000576
2318,4.231540e+06,1.140596e-05,0.000498
2319,4.231540e+06,9.340651e-06,0.000273
2320,4.231540e+06,1.163470e-05,0.000622
2321,4.231540e+06,9.597424e-06,0.000283
2322,4.231540e+06,1.092432e-05,0.000638
2323,4.231540e+06,9.712658e-06,0.000258
2324,4.231540e+06,9.393040e-06,0.000490
2325,4.231540e+06,1.171813e-05,0.000472
2326,4.231540e+06,1.038744e-05,0.000418
2327,4.231540e+06,1.342944e-05,0.000585
2328,4.231540e+06,8.805119e-06,0.000243
2329,4.231539e+06,1.110218e-05,0.000580
2330,4.231539e+06,1.015860e-05,0.000370
2331,4.231539e+06,1.136211e-05,0.000453
2332,4.231539e+06,9.953141e-06,0.000459
2333,4.231539e+06,8.525728e-06,0.000268
2334,4.231539e+06,1.461158e-05,0.000857
2335,4.231539e+06,1.014343e-05,0.000259
2336,4.231539e+06,1.197480e-05,0.000609
2337,4.231539e+06,9.184694e-06,0.000329
2338,4.231539e+06,1.155885e-05,0.000370
2339,4.231539e+06,1.106968e-05,0.000514
2340,4.231538e+06,1.050876e-05,0.000459
2341,4.231538e+06,1.025202e-05,0.000296
2342,4.231538e+06,1.351001e-05,0.000889
2343,4.231538e+06,1.134869e-05,0.000273
2344,4.231538e+06,7.508442e-06,0.000322
2345,4.231538e+06,1.173537e-05,0.000482
2346,4.231538e+06,7.972710e-06,0.000324
2347,4.231538e+06,1.248508e-05,0.000520
2348,4.231538e+06,9.187937e-06,0.000364
2349,4.231538e+06,8.576325e-06,0.000290
2350,4.231538e+06,1.020771e-05,0.000532
2351,4.231537e+06,1.235782e-05,0.000467
2352,4.231537e+06,8.418216e-06,0.000349
2353,4.231537e+06,8.244435e-06,0.000316
2354,4.231537e+06,9.234228e-06,0.000452
2355,4.231537e+06,7.951222e-06,0.000249
2356,4.231537e+06,1.366680e-05,0.000538
2357,4.231537e+06,9.397781e-06,0.000301
2358,4.231537e+06,9.546216e-06,0.000349
2359,4.231537e+06,9.414091e-06,0.000376
2360,4.231537e+06,8.535167e-06,0.000320
2361,4.231537e+06,8.693437e-06,0.000383
2362,4.231537e+06,1.068921e-05,0.000389
2363,4.231537e+06,1.186736e-05,0.000541
2364,4.231536e+06,1.342247e-05,0.000548
2365,4.231536e+06,1.217414e-05,0.000530
2366,4.231536e+06,8.711382e-06,0.000347
2367,4.231536e+06,1.274359e-05,0.000609
2368,4.231536e+06,8.501545e-06,0.000261
2369,4.231536e+06,1.295373e-05,0.000815
2370,4.231536e+06,9.967176e-06,0.000268
2371,4.231536e+06,9.797387e-06,0.000489
2372,4.231536e+06,8.986511e-06,0.000306
2373,4.231536e+06,9.636316e-06,0.000455
2374,4.231536e+06,8.198350e-06,0.000284
2375,4.231535e+06,1.123666e-05,0.000597
2376,4.231535e+06,9.769013e-06,0.000249
2377,4.231535e+06,1.107430e-05,0.000614
2378,4.231535e+06,1.001803e-05,0.000294
2379,4.231535e+06,9.781101e-06,0.000493
2380,4.231535e+06,1.016453e-05,0.000322
2381,4.231535e+06,1.010794e-05,0.000389
2382,4.231535e+06,7.989459e-06,0.000289
2383,4.231535e+06,1.078137e-05,0.000586
2384,4.231535e+06,9.715145e-06,0.000314
2385,4.231535e+06,1.069387e-05,0.000585
2386,4.231535e+06,9.179292e-06,0.000252
2387,4.231534e+06,9.643987e-06,0.000403
2388,4.231534e+06,1.200506e-05,0.000459
2389,4.231534e+06,9.243688e-06,0.000268
2390,4.231534e+06,9.443207e-06,0.000463
2391,4.231534e+06,1.045291e-05,0.000396
2392,4.231534e+06,6.909671e-06,0.000254
2393,4.231534e+06,1.393417e-05,0.000875
2394,4.231534e+06,1.045397e-05,0.000266
2395,4.231534e+06,9.840427e-06,0.000499
2396,4.231534e+06,1.185599e-05,0.000388
2397,4.231534e+06,8.848619e-06,0.000329
2398,4.231534e+06,9.007169e-06,0.000315
2399,4.231533e+06,1.094459e-05,0.000552
2400,4.231533e+06,9.037825e-06,0.000225
2401,4.231533e+06,7.926890e-06,0.000352
2402,4.231533e+06,9.986889e-06,0.000417
2403,4.231533e+06,8.595170e-06,0.000368
2404,4.231533e+06,9.364785e-06,0.000405
2405,4.231533e+06,1.167185e-05,0.000448
2406,4.231533e+06,8.029694e-06,0.000249
2407,4.231533e+06,9.469366e-06,0.000451
2408,4.231533e+06,1.077223e-05,0.000409
2409,4.231533e+06,7.404546e-06,0.000259
2410,4.231533e+06,1.044254e-05,0.000565
2411,4.231533e+06,8.798437e-06,0.000260
2412,4.231533e+06,9.931212e-06,0.000352
2413,4.231532e+06,8.865845e-06,0.000393
2414,4.231532e+06,1.348331e-05,0.000488
2415,4.231532e+06,8.674490e-06,0.000299
2416,4.231532e+06,1.074837e-05,0.000448
2417,4.231532e+06,1.049241e-05,0.000493
2418,4.231532e+06,1.041625e-05,0.000413
2419,4.231532e+06,9.428378e-06,0.000324
2420,4.231532e+06,9.778746e-06,0.000391
2421,4.231532e+06,1.063671e-05,0.000549
2422,4.231532e+06,7.868118e-06,0.000295
2423,4.231532e+06,1.044893e-05,0.000485
2424,4.231532e+06,9.426780e-06,0.000297
2425,4.231531e+06,1.088919e-05,0.000441
2426,4.231531e+06,8.129583e-06,0.000314
2427,4.231531e+06,7.842949e-06,0.000336
2428,4.231531e+06,1.228405e-05,0.000731
2429,4.231531e+06,9.274453e-06,0.000269
2430,4.231531e+06,9.469728e-06,0.000331
2431,4.231531e+06,9.702646e-06,0.000417
2432,4.231531e+06,9.936328e-06,0.000430
2433,4.231531e+06,1.059825e-05,0.000428
2434,4.231531e+06,9.756957e-06,0.000437
2435,4.231531e+06,9.882146e-06,0.000473
2436,4.231531e+06,1.124938e-05,0.000500
2437,4.231531e+06,9.585248e-06,0.000333
2438,4.231530e+06,1.252237e-05,0.000625
2439,4.231530e+06,8.514596e-06,0.000222
2440,4.231530e+06,8.689401e-06,0.000422
2441,4.231530e+06,8.315404e-06,0.000288
2442,4.231530e+06,9.647169e-06,0.000501
2443,4.231530e+06,8.235530e-06,0.000232
2444,4.231530e+06,8.982058e-06,0.000421
2445,4.231530e+06,8.351754e-06,0.000343
2446,4.231530e+06,1.368213e-05,0.000537
2447,4.231530e+06,9.659729e-06,0.000317
2448,4.231530e+06,1.068804e-05,0.000605
2449,4.231530e+06,9.171176e-06,0.000346
2450,4.231529e+06,1.304265e-05,0.000825
2451,4.231529e+06,1.034069e-05,0.000267
2452,4.231529e+06,9.599275e-06,0.000493
2453,4.231529e+06,9.240946e-06,0.000324
2454,4.231529e+06,1.219848e-05,0.000432
2455,4.231529e+06,7.360224e-06,0.000259
2456,4.231529e+06,8.716335e-06,0.000290
2457,4.231529e+06,9.856677e-06,0.000573
2458,4.231529e+06,1.011459e-05,0.000315
2459,4.231529e+06,8.182012e-06,0.000362
2460,4.231529e+06,9.210814e-06,0.000374
2461,4.231529e+06,1.119796e-05,0.000609
2462,4.231528e+06,1.012860e-05,0.000311
2463,4.231528e+06,1.077368e-05,0.000538
2464,4.231528e+06,8.464297e-06,0.000257
2465,4.231528e+06,9.534243e-06,0.000501
2466,4.231528e+06,7.429170e-06,0.000253
2467,4.231528e+06,1.042523e-05,0.000393
2468,4.231528e+06,1.102784e-05,0.000503
2469,4.231528e+06,8.730102e-06,0.000240
2470,4.231528e+06,9.645094e-06,0.000482
2471,4.231528e+06,8.730961e-06,0.000303
2472,4.231528e+06,1.169909e-05,0.000648
2473,4.231528e+06,9.025973e-06,0.000272
2474,4.231528e+06,8.688381e-06,0.000293
2475,4.231528e+06,9.688357e-06,0.000461
2476,4.231527e+06,9.401701e-06,0.000362
2477,4.231527e+06,1.081431e-05,0.000431
2478,4.231527e+06,9.660561e-06,0.000402
2479,4.231527e+06,9.570168e-06,0.000292
2480,4.231527e+06,1.080292e-05,0.000446
2481,4.231527e+06,7.524922e-06,0.000309
2482,4.231527e+06,1.087531e-05,0.000493
2483,4.231527e+06,9.254166e-06,0.000346
2484,4.231527e+06,1.037751e-05,0.000465
2485,4.231527e+06,8.911614e-06,0.000294
2486,4.231527e+06,1.173583e-05,0.000645
2487,4.231527e+06,8.658826e-06,0.000214
2488,4.231527e+06,8.543625e-06,0.000410
2489,4.231526e+06,8.613671e-06,0.000320
2490,4.231526e+06,8.909882e-06,0.000428
2491,4.231526e+06,9.985700e-06,0.000375
2492,4.231526e+06,9.563496e-06,0.000339
2493,4.231526e+06,9.838901e-06,0.000372
2494,4.231526e+06,9.161413e-06,0.000368
2495,4.231526e+06,8.100676e-06,0.000329
2496,4.231526e+06,9.349831e-06,0.000421
2497,4.231526e+06,8.861908e-06,0.000283
2498,4.231526e+06,1.228752e-05,0.000592
2499,4.231526e+06,9.922667e-06,0.000289
2500,4.231526e+06,9.088774e-06,0.000493
2501,4.231526e+06,9.769055e-06,0.000324
2502,4.231526e+06,9.057492e-06,0.000401
2503,4.231525e+06,8.712484e-06,0.000353
2504,4.231525e+06,1.179190e-05,0.000458
2505,4.231525e+06,9.740693e-06,0.000410
2506,4.231525e+06,9.997625e-06,0.000385
2507,4.231525e+06,1.064490e-05,0.000378
2508,4.231525e+06,7.906853e-06,0.000327
2509,4.231525e+06,9.840949e-06,0.000387
2510,4.231525e+06,1.222370e-05,0.000405
2511,4.231525e+06,7.628686e-06,0.000288
2512,4.231525e+06,9.305067e-06,0.000364
2513,4.231525e+06,1.236981e-05,0.000534
2514,4.231525e+06,9.377896e-06,0.000336
2515,4.231525e+06,1.005859e-05,0.000408
2516,4.231525e+06,8.775245e-06,0.000357
2517,4.231524e+06,1.064174e-05,0.000450
2518,4.231524e+06,7.396326e-06,0.000279
2519,4.231524e+06,1.415963e-05,0.000875
2520,4.231524e+06,1.059858e-05,0.000273
2521,4.231524e+06,8.469189e-06,0.000420
2522,4.231524e+06,1.026051e-05,0.000359
2523,4.231524e+06,1.130857e-05,0.000480
2524,4.231524e+06,7.624267e-06,0.000202
2525,4.231524e+06,7.540284e-06,0.000344
2526,4.231524e+06,8.717598e-06,0.000283
2527,4.231524e+06,8.295698e-06,0.000402
2528,4.231524e+06,8.332925e-06,0.000329
2529,4.231524e+06,9.042801e-06,0.000358
2530,4.231523e+06,8.502009e-06,0.000313
2531,4.231523e+06,1.278566e-05,0.000627
2532,4.231523e+06,9.919947e-06,0.000296
2533,4.231523e+06,9.249022e-06,0.000329
2534,4.231523e+06,8.337882e-06,0.000349
2535,4.231523e+06,8.862175e-06,0.000373
2536,4.231523e+06,9.048277e-06,0.000386
2537,4.231523e+06,8.145734e-06,0.000270
2538,4.231523e+06,1.109049e-05,0.000627
2539,4.231523e+06,9.987629e-06,0.000301
2540,4.231523e+06,8.671230e-06,0.000414
2541,4.231523e+06,9.390687e-06,0.000450
2542,4.231523e+06,1.025078e-05,0.000444
2543,4.231522e+06,1.020550e-05,0.000326
2544,4.231522e+06,9.684299e-06,0.000371
2545,4.231522e+06,9.126882e-06,0.000333
2546,4.231522e+06,1.149559e-05,0.000624
2547,4.231522e+06,8.635021e-06,0.000294
2548,4.231522e+06,1.070395e-05,0.000439
2549,4.231522e+06,8.152081e-06,0.000291
2550,4.231522e+06,8.548297e-06,0.000369
2551,4.231522e+06,8.073444e-06,0.000312
2552,4.231522e+06,1.026343e-05,0.000473
2553,4.231522e+06,8.845492e-06,0.000297
2554,4.231522e+06,1.411580e-05,0.000868
2555,4.231522e+06,1.081252e-05,0.000272
2556,4.231522e+06,8.000223e-06,0.000416
2557,4.231521e+06,8.170094e-06,0.000296
2558,4.231521e+06,8.945029e-06,0.000313
2559,4.231521e+06,7.527668e-06,0.000260
2560,4.231521e+06,1.144339e-05,0.000543
2561,4.231521e+06,8.785411e-06,0.000277
2562,4.231521e+06,9.975131e-06,0.000529
2563,4.231521e+06,9.521805e-06,0.000328
2564,4.231521e+06,9.944196e-06,0.000510
2565,4.231521e+06,8.442643e-06,0.000271
2566,4.231521e+06,7.099351e-06,0.000237
2567,4.231521e+06,9.183139e-06,0.000386
2568,4.231521e+06,7.843414e-06,0.000249
2569,4.231521e+06,1.107713e-05,0.000618
2570,4.231521e+06,9.134380e-06,0.000273
2571,4.231520e+06,1.188596e-05,0.000818
2572,4.231520e+06,9.989760e-06,0.000279
2573,4.231520e+06,1.057874e-05,0.000515
2574,4.231520e+06,9.181358e-06,0.000256
2575,4.231520e+06,7.995805e-06,0.000349
2576,4.231520e+06,9.190001e-06,0.000340
2577,4.231520e+06,9.673208e-06,0.000577
2578,4.231520e+06,9.028438e-06,0.000262
2579,4.231520e+06,8.720331e-06,0.000378
2580,4.231520e+06,1.103309e-05,0.000475
2581,4.231520e+06,8.813871e-06,0.000288
2582,4.231520e+06,8.731202e-06,0.000432
2583,4.231520e+06,9.279161e-06,0.000325
2584,4.231519e+06,1.163285e-05,0.000547
2585,4.231519e+06,8.077250e-06,0.000267
2586,4.231519e+06,7.589498e-06,0.000257
2587,4.231519e+06,9.894030e-06,0.000399
2588,4.231519e+06,8.699827e-06,0.000428
2589,4.231519e+06,9.017367e-06,0.000340
2590,4.231519e+06,8.344655e-06,0.000349
2591,4.231519e+06,8.241240e-06,0.000303
2592,4.231519e+06,1.028754e-05,0.000369
2593,4.231519e+06,1.134989e-05,0.000411
2594,4.231519e+06,7.361372e-06,0.000255
2595,4.231519e+06,1.260559e-05,0.000630
2596,4.231519e+06,1.030525e-05,0.000314
2597,4.231519e+06,9.118690e-06,0.000343
2598,4.231519e+06,9.396262e-06,0.000425
2599,4.231518e+06,9.621055e-06,0.000412
2600,4.231518e+06,8.586720e-06,0.000412
2601,4.231518e+06,1.016914e-05,0.000473
2602,4.231518e+06,1.036261e-05,0.000356
2603,4.231518e+06,1.179596e-05,0.000414
2604,4.231518e+06,8.988512e-06,0.000343
2605,4.231518e+06,7.468362e-06,0.000337
2606,4.231518e+06,8.073560e-06,0.000342
2607,4.231518e+06,9.871766e-06,0.000396
2608,4.231518e+06,1.117339e-05,0.000431
2609,4.231518e+06,6.882679e-06,0.000269
2610,4.231518e+06,8.418416e-06,0.000318
2611,4.231518e+06,1.020848e-05,0.000485
2612,4.231518e+06,7.797560e-06,0.000269
2613,4.231517e+06,1.053635e-05,0.000492
2614,4.231517e+06,8.124980e-06,0.000291
2615,4.231517e+06,1.260360e-05,0.000551
2616,4.231517e+06,7.938145e-06,0.000232
2617,4.231517e+06,8.907559e-06,0.000466
2618,4.231517e+06,8.175208e-06,0.000298
2619,4.231517e+06,9.406520e-06,0.000356
2620,4.231517e+06,9.949167e-06,0.000400
2621,4.231517e+06,7.017808e-06,0.000243
2622,4.231517e+06,8.618371e-06,0.000348
2623,4.231517e+06,8.930615e-06,0.000350
2624,4.231517e+06,9.473455e-06,0.000415
2625,4.231517e+06,7.836620e-06,0.000297
2626,4.231517e+06,1.130831e-05,0.000654
2627,4.231517e+06,8.749191e-06,0.000274
2628,4.231516e+06,8.656737e-06,0.000300
2629,4.231516e+06,8.729650e-06,0.000357
2630,4.231516e+06,1.009623e-05,0.000496
2631,4.231516e+06,7.254882e-06,0.000274
2632,4.231516e+06,1.143011e-05,0.000550
2633,4.231516e+06,9.047540e-06,0.000285
2634,4.231516e+06,9.247558e-06,0.000404
2635,4.231516e+06,1.097765e-05,0.000516
2636,4.231516e+06,1.007408e-05,0.000440
2637,4.231516e+06,8.861957e-06,0.000358
2638,4.231516e+06,1.179316e-05,0.000460
2639,4.231516e+06,7.680646e-06,0.000299
2640,4.231516e+06,9.663515e-06,0.000297
2641,4.231516e+06,8.931330e-06,0.000481
2642,4.231515e+06,9.319890e-06,0.000333
2643,4.231515e+06,8.743363e-06,0.000270
2644,4.231515e+06,1.007243e-05,0.000581
2645,4.231515e+06,9.518561e-06,0.000266
2646,4.231515e+06,8.092101e-06,0.000302
2647,4.231515e+06,8.151056e-06,0.000329
2648,4.231515e+06,1.000712e-05,0.000575
2649,4.231515e+06,9.287982e-06,0.000286
2650,4.231515e+06,1.213695e-05,0.000555
2651,4.231515e+06,7.994297e-06,0.000234
2652,4.231515e+06,1.254921e-05,0.000800
2653,4.231515e+06,1.072775e-05,0.000275
2654,4.231515e+06,8.392000e-06,0.000391
2655,4.231515e+06,1.050332e-05,0.000411
2656,4.231514e+06,6.755834e-06,0.000225
2657,4.231514e+06,9.665544e-06,0.000406
2658,4.231514e+06,8.839328e-06,0.000386
2659,4.231514e+06,7.335289e-06,0.000270
2660,4.231514e+06,1.028925e-05,0.000585
2661,4.231514e+06,8.643373e-06,0.000262
2662,4.231514e+06,1.017110e-05,0.000472
2663,4.231514e+06,7.704587e-06,0.000228
2664,4.231514e+06,9.927234e-06,0.000392
2665,4.231514e+06,6.882714e-06,0.000196
2666,4.231514e+06,8.654636e-06,0.000462
2667,4.231514e+06,8.457985e-06,0.000338
2668,4.231514e+06,9.866823e-06,0.000549
2669,4.231514e+06,9.703609e-06,0.000303
2670,4.231514e+06,7.670785e-06,0.000312
2671,4.231513e+06,1.093013e-05,0.000480
2672,4.231513e+06,7.997074e-06,0.000229
2673,4.231513e+06,9.795897e-06,0.000562
2674,4.231513e+06,9.650938e-06,0.000275
2675,4.231513e+06,1.092354e-05,0.000709
2676,4.231513e+06,9.839655e-06,0.000279
2677,4.231513e+06,1.004103e-05,0.000494
2678,4.231513e+06,8.603545e-06,0.000264
2679,4.231513e+06,8.054986e-06,0.000378
2680,4.231513e+06,8.481727e-06,0.000345
2681,4.231513e+06,1.221396e-05,0.000581
2682,4.231513e+06,8.415958e-06,0.000204
2683,4.231513e+06,1.115306e-05,0.000744
2684,4.231513e+06,1.008758e-05,0.000252
2685,4.231512e+06,8.167145e-06,0.000455
2686,4.231512e+06,1.033776e-05,0.000381
2687,4.231512e+06,7.352564e-06,0.000255
2688,4.231512e+06,1.139819e-05,0.000521
2689,4.231512e+06,7.964405e-06,0.000234
2690,4.231512e+06,9.375509e-06,0.000501
2691,4.231512e+06,8.772653e-06,0.000248
2692,4.231512e+06,7.094518e-06,0.000339
2693,4.231512e+06,1.061934e-05,0.000441
2694,4.231512e+06,7.660908e-06,0.000318
2695,4.231512e+06,9.326624e-06,0.000461
2696,4.231512e+06,7.788647e-06,0.000270
2697,4.231512e+06,7.942604e-06,0.000349
2698,4.231512e+06,7.267087e-06,0.000228
2699,4.231512e+06,1.475808e-05,0.000800
2700,4.231511e+06,8.925300e-06,0.000205
2701,4.231511e+06,1.157992e-05,0.000849
2702,4.231511e+06,9.812837e-06,0.000316
2703,4.231511e+06,7.785288e-06,0.000349
2704,4.231511e+06,9.630990e-06,0.000321
2705,4.231511e+06,8.728488e-06,0.000426
2706,4.231511e+06,7.112256e-06,0.000250
2707,4.231511e+06,8.042119e-06,0.000391
2708,4.231511e+06,9.364908e-06,0.000353
2709,4.231511e+06,8.609480e-06,0.000322
2710,4.231511e+06,1.041477e-05,0.000585
2711,4.231511e+06,8.665305e-06,0.000289
2712,4.231511e+06,8.802155e-06,0.000461
2713,4.231511e+06,8.208170e-06,0.000223
2714,4.231510e+06,1.018173e-05,0.000434
